K9a.1 104.64949781105828 -55.94733898736384 0.3 0.3 0 2.525 25
K9a.2 104.64843181088055 -55.94755998734435 0.3 0.3 0 2.525 25
K9b.1 104.64922681101584 -55.94734798735888 0.3 0.3 0 2.525 25
K9b.2 104.64863181091627 -55.947477987348 0.3 0.3 0 2.525 25
K10a.1 104.56306279815627 -55.93950298577664 0.3 0.3 0 2.993 25
K10a.2 104.56122179768983 -55.94259698574269 0.3 0.3 0 2.993 25
K10a.3 104.56181679749051 -55.94754898575367 0.3 0.3 0 2.993 25
K10b.1 104.56292879812274 -55.93972098577417 0.3 0.3 0 2.993 25
K10b.2 104.5613217977181 -55.94237898574454 0.3 0.3 0 2.993 25
K10b.3 104.56188379749312 -55.94768098575489 0.3 0.3 0 2.993 25
K11.1 104.5618077975762 -55.946068985753506 0.3 0.3 0 2.592 25
K11.2 104.56142679762651 -55.94421198574648 0.3 0.3 0 2.592 25
K11.3 104.56468079848919 -55.93809298580648 0.3 0.3 0 2.592 25
K12a.1 104.57024279900183 -55.943995985909005 0.3 0.3 0 1.602 25
K12a.2 104.5690437987009 -55.94596298588691 0.3 0.3 0 1.602 25
K12a.3 104.56978279924121 -55.93871198590053 0.3 0.3 0 1.602 25
K12b.1 104.57042579902 -55.94416798591238 0.3 0.3 0 1.602 25
K12b.2 104.56938279876407 -55.945779985893154 0.3 0.3 0 1.602 25
K12b.3 104.57005579928641 -55.938660985905564 0.3 0.3 0 1.602 25
K13a.1 104.56569679854584 -55.93979998582521 0.3 0.3 0 3.517 25
K13a.2 104.56411079817593 -55.94192298579596 0.3 0.3 0 3.517 25
K13a.3 104.56466679787225 -55.94854898580622 0.3 0.3 0 3.517 25
K13b.1 104.56590079859531 -55.93949498582897 0.3 0.3 0 3.517 25
K13b.2 104.56390079812485 -55.94223998579209 0.3 0.3 0 3.517 25
K14a.1 104.5639357979471 -55.94535498579275 0.3 0.3 0 1.861 25
K14a.2 104.56370879794183 -55.94484798578856 0.3 0.3 0 1.861 25
K14a.3 104.56623779872643 -55.93814998583518 0.3 0.3 0 1.861 25
K14b.1 104.5638907979513 -55.945164985791905 0.3 0.3 0 1.861 25
K14b.2 104.563821797949 -55.94502298579065 0.3 0.3 0 1.861 25
K15.1 104.63751780954243 -55.94157498714466 0.3 0.3 0 3.537 25
K15.2 104.63535880914183 -55.942719987105136 0.3 0.3 0 3.537 25
K15.3 104.63250580854734 -55.94534798705289 0.3 0.3 0 3.537 25
N1.1 104.65312781126163 -55.9534779874302 0.3 0.3 0 1.852 25
N1.2 104.66031781251864 -55.95098898756155 0.3 0.3 0 1.852 25
N1.3 104.64280580941912 -55.95769498724144 0.3 0.3 0 1.852 25
N2a.1 104.66427281296691 -55.95379398763378 0.3 0.3 0 2.128 25
N2a.2 104.64639980980886 -55.96054198730719 0.3 0.3 0 2.128 25
N2a.3 104.65876481187546 -55.9579039875332 0.3 0.3 0 2.128 25
N2b.1 104.66436381296617 -55.95404798763544 0.3 0.3 0 2.128 25
N2b.2 104.6464978098128 -55.96073398730898 0.3 0.3 0 2.128 25
N2b.3 104.6588518118789 -55.95807598753478 0.3 0.3 0 2.128 25
N3a.1 104.56546679811612 -55.94650498582097 0.3 0.3 0 2.547 25
N3a.2 104.56762679898408 -55.9374179858608 0.3 0.3 0 2.547 25
N3a.3 104.56443579810023 -55.94406498580197 0.3 0.3 0 2.547 25
N3b.1 104.56541279811266 -55.94642198581998 0.3 0.3 0 2.547 25
N3b.2 104.56763279898865 -55.937355985860904 0.3 0.3 0 2.547 25
N3b.3 104.56441479809175 -55.94415398580158 0.3 0.3 0 2.547 25
N4.1 104.56200779798736 -55.9396029857572 0.3 0.3 0 2.587 25
N4.2 104.56037879754425 -55.94285698572715 0.3 0.3 0 2.587 25
N4.3 104.56057279733741 -55.94688298573073 0.3 0.3 0 2.587 25
N5a.1 104.64029780924794 -55.95398298719555 0.3 0.3 0 3.252 25
N5a.3 104.6589968125773 -55.94647598753743 0.3 0.3 0 3.252 25
N5b.1 104.64108980939686 -55.95352998721005 0.3 0.3 0 3.252 25
N5b.3 104.65933281263396 -55.94639498754357 0.3 0.3 0 3.252 25
N6.1 104.57098779945844 -55.93818398592274 0.3 0.3 0 3.892 25
N6.2 104.57180779932321 -55.94264298593785 0.3 0.3 0 3.892 25
N6.3 104.56849579848345 -55.94822098587681 0.3 0.3 0 3.892 25
N7a.1 104.66044381255251 -55.950741987563866 0.3 0.3 0 4.345 25
N7a.2 104.65446981150771 -55.95281698745472 0.3 0.3 0 4.345 25
N7a.3 104.63844480865772 -55.95918198716163 0.3 0.3 0 4.345 25
N7b.1 104.66021581253672 -55.95040798755969 0.3 0.3 0 4.345 25
N7b.2 104.65413681146904 -55.952596987448636 0.3 0.3 0 4.345 25
N7b.3 104.6382318086393 -55.95893298715774 0.3 0.3 0 4.345 25
N8a.1 104.66133981218374 -55.95944898758023 0.3 0.3 0 5.09 25
N8a.2 104.66589281308974 -55.955986987663366 0.3 0.3 0 5.09 25
N8a.3 104.64496180942551 -55.96329798728089 0.3 0.3 0 5.09 25
N8b.1 104.66128481218018 -55.95936398757923 0.3 0.3 0 5.09 25
N8b.2 104.66581881308412 -55.955886987662005 0.3 0.3 0 5.09 25
N8b.3 104.6448198094072 -55.96323498727828 0.3 0.3 0 5.09 25
N9a.1 104.65338781087617 -55.96077698743495 0.3 0.3 0 6.64 25
N9a.2 104.65109581049592 -55.961216987393044 0.3 0.3 0 6.64 25
N9b.1 104.6541498110025 -55.96063198744887 0.3 0.3 0 6.64 25
N9b.2 104.6503688103761 -55.961342987379766 0.3 0.3 0 6.64 25
N10.1 104.65696781175578 -55.955188987500364 0.3 0.3 0 1.471 25
N10.2 104.66096581242944 -55.95423998757339 0.3 0.3 0 1.471 25
N10.3 104.64614480981301 -55.95979498730252 0.3 0.3 0 1.471 25
N11.1 104.66129681242371 -55.95521698757944 0.3 0.3 0 0.897 25
N11.2 104.65323381099326 -55.95836098743214 0.3 0.3 0 0.897 25
N12.1 104.6564658117658 -55.95368498749121 0.3 0.3 0 2.575 25
N12.2 104.66002581237636 -55.95265598755624 0.3 0.3 0 2.575 25
